date,depth,temp,sp_cond,do,p_h,chl_a,temp_flag,sp_cond_flag,do_flag,p_h_flag,chl_a_flag
2016-04-15,10,4.746,447.9,7.22,7.816,10.67,,,,,
2016-04-15,11,4.673,448.6,7.02,7.802,9.82,,,,,
2016-04-15,12,4.637,449.2,6.81,7.787,9.29,,,,,
2016-04-15,13,4.624,449.5,6.66,7.773,9.11,,,,,
2016-04-15,14,4.581,450.3,6.53,7.766,9.56,,,,,
2016-04-15,15,4.532,450.8,6.44,7.751,9.07,,,,,
2016-04-15,16,4.517,451.5,6.32,7.737,9.31,,,,,
2016-04-15,17,4.446,452.2,6.13,7.729,8.17,,,,,
2016-04-15,18,4.413,452.6,5.99,7.715,8.62,,,,,
2016-04-15,19,4.373,453.5,5.74,7.686,8.35,,,,,
2016-04-15,20,4.319,454.2,5.65,7.686,8.56,,,,,
2016-04-15,21,4.25,455.1,5.37,7.679,7.63,,,,,
2016-04-15,22,4.161,456.6,4.82,7.665,7.69,,,,,
2016-04-15,23,4.122,457.3,4.33,7.643,7.51,,,,,
2016-04-15,24,4.093,457.9,4.08,7.636,7.87,,,,,
2016-04-15,25,4.019,459.8,3.3,7.614,6.98,,,,,
2016-04-15,26,3.975,460.7,2.73,7.6,7.11,,,,,
2016-04-15,27,3.897,461.6,2.32,7.585,6.75,,,,,
2016-04-15,28,3.882,462.1,2.12,7.578,6.67,,,,,
2016-04-15,29,3.856,462.9,1.83,7.571,6.68,,,,,
2016-04-15,30,3.821,464.2,1.22,7.549,6.35,,,,,
2016-04-15,31,3.777,468.4,0.78,7.542,6.17,,,,,
2016-04-15,32,3.765,471,0.24,7.527,6.86,,,,,
2016-04-15,33,3.764,471.5,0.14,7.52,6.39,,,,,
2016-04-15,34,3.763,472.6,0.09,7.513,6.73,,,,,
2016-04-15,35,3.76,473.1,0.07,7.506,6.65,,,,,
2016-04-15,36,3.758,474,0.03,7.499,6.85,,,,,
2016-04-15,37,3.756,474.8,0,7.492,6.98,,,,,
2016-04-15,38,3.754,475.6,0,7.485,7.11,,,,,
2016-04-15,39,3.752,476.4,0,7.478,7.24,,,,,
2016-04-15,40,3.75,477.2,0,7.471,7.37,,,,,
2016-05-22,0.5,17.33,351.9,13.95,10.128,26.63,,,,,
2016-05-22,1,16.736,350.6,14.14,9.828,36.76,,,,,
2016-05-22,2,16.204,355.8,14.04,9.634,82.54,,,,,
2016-05-22,3,13.129,378.5,14.42,9.677,105.51,,,,,
2016-05-22,4,9.412,444.3,7.81,8.968,59.48,,,,,
2016-05-22,5,8.498,448.2,5.62,8.442,46.59,,,,,
2016-05-22,6,7.448,450.7,3.58,8.077,31.74,,,,,
2016-05-22,7,6.649,452.5,2.93,7.916,32.76,,,,,
2016-05-22,8,5.93,451.9,2.4,7.787,25.36,,,,,
2016-05-22,9,5.338,453,2.73,7.68,20.27,,,,,
2016-05-22,10,5.108,452.8,2.88,7.637,17.18,,,,,
2016-05-22,11,4.881,453.3,2.82,7.626,13.67,,,,,
2016-05-22,12,4.79,453.7,2.42,7.551,11.49,,,,,
2016-05-22,13,4.733,453.8,2.45,7.529,11.03,,,,,
2016-05-22,14,4.64,454.2,2.49,7.518,9.68,,,,,
2016-05-22,15,4.599,454.4,2.37,7.497,9.75,,,,,
2016-05-22,16,4.554,454.9,2.17,7.443,9.09,,,,,
2016-05-22,17,4.516,455.3,2.02,7.411,8.48,,,,,
2016-05-22,18,4.476,455.6,1.73,7.39,8.51,,,,,
2016-05-22,19,4.423,456.2,1.29,7.357,7.99,,,,,
2016-05-22,20,4.377,456.9,0.85,7.325,7.92,,,,,
2016-05-22,21,4.364,457.1,0.77,7.325,7.99,,,,,
2016-05-22,22,4.268,458.5,0.53,7.314,7.07,,,,,
2016-05-22,23,4.234,459.1,0.22,7.314,7,,,,,
2016-05-22,24,4.232,459.3,0.05,7.293,6.89,,,,,
2016-05-22,25,4.207,459.9,0.02,7.293,7.24,,,,,
2016-05-22,26,4.198,460.2,0,7.293,6.52,,,,,
2016-05-22,27,4.167,461.7,0,7.282,6.3,,,,,
2016-05-22,28,4.149,462.7,0,7.282,6.64,,,,,
2016-05-22,29,4.146,462.9,0,7.282,6.89,,,,,
2016-05-22,30,4.142,463.1,0,7.293,6.95,,,,,
2016-05-22,31,4.142,463.2,0,7.293,6.66,,,,,
2016-05-22,32,4.141,463.3,0,7.293,6.91,,,,,
2016-05-22,33,4.141,463.4,0,7.293,6.8,,,,,
2016-05-22,34,4.14,463.5,0,7.293,6.78,,,,,
2016-05-22,35,4.14,463.6,0,7.293,6.76,,,,,
2016-05-22,36,4.139,463.7,0,7.293,6.74,,,,,
2016-05-22,37,4.139,463.8,0,7.293,6.72,,,,,
2016-05-22,38,4.138,463.9,0,7.293,6.7,,,,,
2016-05-22,39,4.138,464,0,7.293,6.68,,,,,
2016-05-22,40,4.137,464.1,0,7.293,6.66,,,,,
2016-06-23,0.5,22.807,332.8,12.55,9.41,10.97,,,,,
2016-06-23,1,22.275,332.8,12.62,9.21,15.57,,,,,
2016-06-23,2,19.974,339.7,11.67,9.262,27.2,,,,,
2016-06-23,3,17.657,359.6,9.32,9.073,18.49,,,,,
2016-06-23,4,14.009,407,4.3,8.842,22.4,,,,,
2016-06-23,5,9.391,446.4,0.58,8.705,10.48,,,,,
2016-06-23,6,7.835,449.4,0.39,8.621,8.71,,,,,
2016-06-23,7,6.945,449.7,0.28,8.569,8.78,,,,,
2016-06-23,8,6.19,449.9,0.23,8.474,7.97,,,,,
2016-06-23,9,5.746,449.4,0.2,8.348,8.38,,,,,
2016-06-23,10,5.379,449.5,0.54,8.19,8.26,,,,,
2016-06-23,11,5.155,449.9,0.53,8.074,7.54,,,,,
2016-06-23,12,5.064,450.9,0.24,7.959,7.35,,,,,
2016-06-23,13,4.936,451.8,0.14,7.854,6.77,,,,,
2016-06-23,14,4.848,452.3,0.11,7.791,6.38,,,,,
2016-06-23,15,4.799,452.7,0.08,7.717,6.2,,,,,
2016-06-23,16,4.743,453,0.07,7.675,6.69,,,,,
2016-06-23,17,4.566,454,0.05,7.57,6.41,,,,,
2016-06-23,18,4.539,454.4,0.04,7.538,6.27,,,,,
2016-06-23,19,4.459,456,0.03,7.496,6.21,,,,,
2016-06-23,20,4.423,457.1,0.02,7.454,5.93,,,,,
2016-06-23,21,4.405,457.5,0.02,7.433,6.05,,,,,
2016-06-23,22,4.353,458.5,0.01,7.412,5.88,,,,,
2016-06-23,23,4.3,459.7,0,7.381,5.99,,,,,
2016-06-23,24,4.299,460.2,0.01,7.349,5.79,,,,,
2016-06-23,25,4.296,460.6,0,7.328,5.7,,,,,
2016-06-23,26,4.288,461.4,0,7.317,5.92,,,,,
2016-06-23,27,4.275,462,0,7.286,5.89,,,,,
2016-06-23,28,4.269,462.8,0,7.191,5.8,,,,,
2016-06-23,29,4.263,463.3,0,7.181,6.11,,,,,
2016-06-23,30,4.261,463.5,0,7.16,6.12,,,,,
2016-06-23,31,4.259,463.8,0,7.149,6.02,,,,,
2016-06-23,32,4.259,463.9,0,7.139,5.76,,,,,
2016-06-23,33,4.252,464.7,0,7.128,5.93,,,,,
2016-06-23,34,4.25,464.8,0,7.118,5.92,,,,,
2016-06-23,35,4.25,465,0,7.107,5.76,,,,,
2016-06-23,36,4.251,465,0,7.097,5.89,,,,,
2016-06-23,37,4.251,465.2,0,7.086,6.05,,,,,
2016-06-23,38,4.253,465.9,0,7.065,7.05,,,,,
2016-06-23,39,4.249,481,0,6.844,3.51,,,,,
2016-06-23,40,4.249,486.5,0,6.756,2.997,,,,,
2016-07-27,0.5,25.402,347.7,9.28,9.338,8.74,,,,,
2016-07-27,1,24.279,346.3,9.65,9.007,10.8,,,,,
2016-07-27,2,21.88,344.7,10.82,9.155,25.59,,,,,
2016-07-27,3,19.984,350.7,8.88,9.077,43.89,,,,,
2016-07-27,4,16.464,395.6,4.06,8.799,14.08,,,,,
2016-07-27,5,11.462,449.8,1.09,9.06,23.17,,,,,
2016-07-27,6,8.13,456.4,0.37,9.068,9.74,,,,,
2016-07-27,7,6.734,458.3,0.24,8.921,7.77,,,,,
2016-07-27,8,6.403,457.4,0.19,8.773,6.98,,,,,
2016-07-27,9,5.693,457.5,0.15,8.617,6.24,,,,,
2016-07-27,10,5.305,456.5,0.08,8.26,5.84,,,,,
2016-07-27,11,5.228,457.1,0.08,8.104,6.06,,,,,
2016-07-27,12,4.994,457.5,0.04,7.887,5.69,,,,,
2016-07-27,13,4.88,458.9,0.03,7.722,5.79,,,,,
2016-07-27,14,4.806,459.6,0.01,7.548,5.27,,,,,
2016-07-27,15,4.774,459.8,0,7.444,5.54,,,,,
2016-07-27,16,4.692,460.5,0,7.348,5.47,,,,,
2016-07-27,17,4.677,461.1,0,7.183,5.33,,,,,
2016-07-27,18,4.632,461.1,0,7.105,5.56,,,,,
2016-07-27,19,4.594,461.5,0,7.027,5.49,,,,,
2016-07-27,20,4.544,462.4,0,7.01,5.6,,,,,
2016-07-27,21,4.51,463.5,0,7.114,5.58,,,,,
2016-07-27,22,4.504,463.8,0,7.166,5.44,,,,,
2016-07-27,23,4.45,465,0,7.166,5.57,,,,,
2016-07-27,24,4.424,465.6,0,7.157,5.44,,,,,
2016-07-27,25,4.365,466.8,0,7.149,5.45,,,,,
2016-07-27,26,4.363,467,0,7.149,5.69,,,,,
2016-07-27,27,4.35,468.6,0,7.131,5.54,,,,,
2016-07-27,28,4.339,469.5,0,7.114,5.94,,,,,
2016-07-27,29,4.334,469.7,0,7.097,5.68,,,,,
2016-07-27,30,4.334,470.1,0,7.07,5.72,,,,,
2016-07-27,31,4.332,470.4,0,7.062,5.74,,,,,
2016-07-27,32,4.327,471.1,0,7.044,5.59,,,,,
2016-07-27,33,4.33,471,0,7.027,5.66,,,,,
2016-07-27,34,4.326,471.5,0,7.01,5.79,,,,,
2016-07-27,35,4.326,471.5,0,7.001,5.73,,,,,
2016-07-27,36,4.328,471.7,0,6.992,5.797,,,,,
2016-07-27,37,4.329,471.767,0,6.983,5.832,,,,,
2016-07-27,38,4.33,471.867,0,6.974,5.867,,,,,
2016-07-27,39,4.331,471.967,0,6.965,5.902,,,,,
2016-07-27,40,4.332,472.067,0,6.956,5.937,,,,,
2016-08-19,0.5,18.468,356.9,9.13,8.538,12.91,,,,,
2016-08-19,1,18.094,356.2,9.28,8.384,15.71,,,,,
2016-08-19,2,18.018,356.8,9.19,8.346,15.48,,,,,
2016-08-19,3,17.948,359.7,8.47,8.25,14.03,,,,,
2016-08-19,4,17.423,372.8,6.54,8.125,13.45,,,,,
2016-08-19,5,11.877,455.1,2.45,8.327,19.1,,,,,
2016-08-19,6,8.67,460.5,1.13,8.721,9.79,,,,,
2016-08-19,7,6.745,460.7,0.51,8.538,6.78,,,,,
2016-08-19,8,6.15,456,0.36,8.307,6.59,,,,,
2016-08-19,9,5.674,456.5,0.24,8.009,5.94,,,,,
2016-08-19,10,5.451,456.9,0.19,7.923,5.94,,,,,
2016-08-19,11,5.284,457.7,0.17,7.855,5.82,,,,,
2016-08-19,12,5.053,458.3,0.14,7.74,5.73,,,,,
2016-08-19,13,5.005,458.2,0.12,7.711,5.33,,,,,
2016-08-19,14,4.945,459.1,0.11,7.673,5.68,,,,,
2016-08-19,15,4.882,459.4,0.1,7.644,5.33,,,,,
2016-08-19,16,4.787,460.2,0.08,7.586,5.55,,,,,
2016-08-19,17,4.76,460.3,0.08,7.557,5.32,,,,,
2016-08-19,18,4.681,461.3,0.06,7.509,5.53,,,,,
2016-08-19,19,4.619,461.8,0.05,7.49,5.34,,,,,
2016-08-19,20,4.558,462.6,0.04,7.471,5.52,,,,,
2016-08-19,21,4.517,463.8,0.04,7.413,5.41,,,,,
2016-08-19,22,4.483,464.9,0.03,7.394,5.28,,,,,
2016-08-19,23,4.442,465.9,0.02,7.365,5.32,,,,,
2016-08-19,24,4.401,467,0.02,7.317,5.44,,,,,
2016-08-19,25,4.402,467,0.01,7.307,5.5,,,,,
2016-08-19,26,4.384,467.9,0,7.288,5.51,,,,,
2016-08-19,27,4.381,468.2,0,7.278,5.53,,,,,
2016-08-19,28,4.368,468.9,0,7.262,5.543,,,,,
2016-08-19,29,4.358,469.5,0,7.247,5.558,,,,,
2016-08-19,30,4.347,470.1,0,7.233,5.573,,,,,
2016-08-19,31,4.337,470.7,0,7.218,5.588,,,,,
2016-08-19,32,4.326,471.3,0,7.204,5.603,,,,,
2016-08-19,33,4.316,471.9,0,7.189,5.618,,,,,
2016-08-19,34,4.305,472.5,0,7.175,5.633,,,,,
2016-08-19,35,4.295,473.1,0,7.16,5.648,,,,,
2016-08-19,36,4.284,473.7,0,7.146,5.663,,,,,
2016-08-19,37,4.274,474.3,0,7.131,5.678,,,,,
2016-08-19,38,4.263,474.9,0,7.117,5.693,,,,,
2016-08-19,39,4.253,475.5,0,7.102,5.708,,,,,
2016-08-19,40,4.242,476.1,0,7.088,5.723,,,,,
2016-09-23,0.5,16.133,369.9,9.96,8.11,15.11,,,,,
2016-09-23,1,16.14,370.2,9.93,8.129,15.39,,,,,
2016-09-23,2,16.143,370.8,9.88,8.148,15.38,,,,,
2016-09-23,3,16.137,371.1,9.82,8.138,16.27,,,,,
2016-09-23,4,16.121,371.5,9.76,8.148,16.98,,,,,
2016-09-23,5,12.603,450.9,0.95,8.053,18.89,,,,,
2016-09-23,6,9.313,460,0.52,8.157,10.72,,,,,
2016-09-23,7,7.193,461.2,0.36,8.364,7.57,,,,,
2016-09-23,8,6.476,458.9,0.26,8.411,6.42,,,,,
2016-09-23,9,5.785,460.2,0.18,8.251,6,,,,,
2016-09-23,10,5.487,460.4,0.13,7.978,5.83,,,,,
2016-09-23,11,5.298,461.2,0.1,7.893,5.49,,,,,
2016-09-23,12,5.274,461.3,0.09,7.837,5.57,,,,,
2016-09-23,13,5.097,461.8,0.06,7.743,5.61,,,,,
2016-09-23,14,5.082,461.9,0.05,7.705,5.46,,,,,
2016-09-23,15,4.982,462.3,0.04,7.677,5.32,,,,,
2016-09-23,16,4.91,462.8,0.03,7.639,5.44,,,,,
2016-09-23,17,4.832,463.5,0.02,7.611,5.48,,,,,
2016-09-23,18,4.683,464.9,0.01,7.564,5.45,,,,,
2016-09-23,19,4.657,465.5,0,7.535,5.67,,,,,
2016-09-23,20,4.623,466.1,0,7.507,5.47,,,,,
2016-09-23,21,4.526,468.3,0,7.479,5.58,,,,,
2016-09-23,22,4.479,469.8,0,7.451,5.64,,,,,
2016-09-23,23,4.436,471.3,0,7.403,5.4,,,,,
2016-09-23,24,4.414,472.4,0,7.375,5.69,,,,,
2016-09-23,25,4.421,472,0,7.356,5.58,,,,,
2016-09-23,26,4.414,472.5,0,7.347,5.84,,,,,
2016-09-23,27,4.41,472.9,0,7.328,5.71,,,,,
2016-09-23,28,4.405,473.3,0,7.3,5.59,,,,,
2016-09-23,29,4.405,473.8,0,7.281,5.65,,,,,
2016-09-23,30,4.399,474.1,0,7.272,5.79,,,,,
2016-09-23,31,4.394,474.6,0,7.253,6.15,,,,,
2016-09-23,32,4.395,474.7,0,7.243,6.41,,,,,
2016-09-23,33,4.392,475.2,0,7.234,6.09,,,,,
2016-09-23,34,4.393,475.4,0,7.225,6.32,,,,,
2016-09-23,35,4.394,475.5,0,7.225,6.44,,,,,
2016-09-23,36,4.394,475.8,0,7.206,6.49,,,,,
2016-09-23,37,4.395,475.7,0,7.196,6.45,,,,,
2016-09-23,38,4.395,475.9,0,7.196,6.18,,,,,
2016-09-23,39,4.393,476.2,0,7.187,6.52,,,,,
2016-09-23,40,4.392,476.433,0,7.184,6.453,,,,,
2016-11-11,0.5,5.042,427.5,8.81,7.89,24.2,,,,,
2016-11-11,1,5.047,427.8,8.76,7.9,23.34,,,,,
2016-11-11,2,5.053,428.2,8.72,7.91,23.81,,,,,
2016-11-11,3,5.055,428.5,8.67,7.93,25.16,,,,,
2016-11-11,4,5.047,428.7,8.64,7.94,22.52,,,,,
2016-11-11,5,5.054,429.1,8.62,7.95,26.62,,,,,
2016-11-11,6,5.037,428.9,8.59,7.97,37.61,,,,,
2016-11-11,7,5.038,430.2,8.35,7.98,23.56,,,,,
2016-11-11,8,5.036,431.7,8.04,7.97,21.9,,,,,
2016-11-11,9,5.034,429.7,8.35,7.99,21.73,,,,,
2016-11-11,10,5.035,430,8.38,8,22.35,,,,,
2016-11-11,11,5.042,432.8,7.8,7.99,19.43,,,,,
2016-11-11,12,5.039,430.7,8.19,8.01,18.52,,,,,
2016-11-11,13,5.058,432.1,8.11,8.01,15.7,,,,,
2016-11-11,14,5.148,437.8,7.12,7.97,15.31,,,,,
2016-11-11,15,5.115,448.8,4.93,7.88,11.52,,,,,
2016-11-11,16,5.172,458.8,0.39,7.71,7.97,,,,,
2016-11-11,17,4.859,463.1,0.41,7.72,6.21,,,,,
2016-11-11,18,4.659,465.6,0.31,7.72,5.63,,,,,
2016-11-11,19,4.628,466.2,0.23,7.71,5.69,,,,,
2016-11-11,20,4.562,468,0.19,7.71,5.83,,,,,
2016-11-11,21,4.55,468.6,0.16,7.7,5.85,,,,,
2016-11-11,22,4.498,470.6,0.14,7.69,5.87,,,,,
2016-11-11,23,4.467,472.1,0.12,7.68,6.39,,,,,
2016-11-11,24,4.455,472.4,0.11,7.68,6.38,,,,,
2016-11-11,25,4.442,472.9,0.1,7.67,6.36,,,,,
2016-11-11,26,4.443,473.2,0.09,7.67,6.28,,,,,
2016-11-11,27,4.423,474.3,0.08,7.66,6.02,,,,,
2016-11-11,28,4.415,475.1,0.07,7.65,6.2,,,,,
2016-11-11,29,4.415,475.5,0.07,7.65,6.06,,,,,
2016-11-11,30,4.412,476.8,0.05,7.64,6.29,,,,,
2016-11-11,31,4.411,477.2,0.05,7.63,6.22,,,,,
2016-11-11,32,4.412,477.8,0.04,7.63,6.37,,,,,
2016-11-11,33,4.41,478.4,0.04,7.63,6.31,,,,,
2016-11-11,34,4.408,479.1,0.03,7.62,6.25,,,,,
2016-11-11,35,4.407,480.1,0.03,7.61,6.31,,,,,
2016-11-11,36,4.407,480.8,0.02,7.6,6.32,,,,,
2016-11-11,37,4.407,481.4,0.02,7.6,6.52,,,,,
2016-11-11,38,4.408,481.9,0.02,7.6,6.53,,,,,
2016-11-11,39,4.408,482,0.02,7.59,6.43,,,,,
2016-11-11,40,4.407,482.6,0.01,7.59,6.51,,,,,
2016-12-12,0.5,3.134,429.6,8.91,7.29,12.32,,,,,
2016-12-12,1,3.146,431.2,8.73,7.74,12.48,,,,,
2016-12-12,2,3.146,432.4,8.7,7.74,9.31,,,,,
2016-12-12,3,3.151,433.5,8.66,7.79,13.17,,,,,
2016-12-12,4,3.153,434.2,8.63,7.84,13.5,,,,,
2016-12-12,5,3.153,434.7,8.61,7.87,13.01,,,,,
2016-12-12,6,3.137,435.4,8.58,7.89,13.19,,,,,
2016-12-12,7,3.107,436.1,8.56,7.91,12.46,,,,,
2016-12-12,8,3.107,436.6,8.53,7.92,12.97,,,,,
2016-12-12,9,3.134,436.7,8.48,7.94,13.71,,,,,
2016-12-12,10,3.127,437,8.47,7.94,13.88,,,,,
2016-12-12,11,3.131,437.3,8.43,7.96,13.85,,,,,
2016-12-12,12,3.126,437.8,8.39,7.98,13.79,,,,,
2016-12-12,13,3.131,438,8.38,7.98,12.77,,,,,
2016-12-12,14,3.167,438,8.35,7.98,13.52,,,,,
2016-12-12,15,3.164,438.1,8.33,7.99,13.61,,,,,
2016-12-12,16,3.172,438.4,8.28,7.99,14.25,,,,,
2016-12-12,17,3.152,438.4,8.29,7.99,13.22,,,,,
2016-12-12,18,3.151,438.6,8.29,7.99,12.89,,,,,
2016-12-12,19,3.154,438.7,8.26,7.99,13.52,,,,,
2016-12-12,20,3.163,439,8.21,7.99,12.88,,,,,
2016-12-12,21,3.177,439.3,8.16,7.98,13.6,,,,,
2016-12-12,22,3.183,439.5,8.15,7.98,13.02,,,,,
2016-12-12,23,3.252,441.1,7.71,7.96,13.47,,,,,
2016-12-12,24,3.285,441.6,7.54,7.95,12.62,,,,,
2016-12-12,25,3.286,441.8,7.38,7.95,11.6,,,,,
2016-12-12,26,3.32,442.4,7.18,7.94,12.48,,,,,
2016-12-12,27,3.569,448.2,4.73,7.86,9.69,,,,,
2016-12-12,28,3.643,450,4.15,7.83,9.8,,,,,
2016-12-12,29,3.725,451.7,3.02,7.8,9.02,,,,,
2016-12-12,30,3.93,456.7,1.24,7.75,8.27,,,,,
2016-12-12,31,4.315,469.9,0.67,7.68,8.16,,,,,
2016-12-12,32,4.4,474,0.36,7.63,7.62,,,,,
2016-12-12,33,4.415,475.2,0.27,7.62,7.94,,,,,
2016-12-12,34,4.413,475.8,0.24,7.61,7.75,,,,,
2016-12-12,35,4.41,476.6,0.21,7.61,7.77,,,,,
2016-12-12,36,4.408,477.267,0.18,7.603,7.65,,,,,
2016-12-12,37,4.405,477.967,0.15,7.598,7.565,,,,,
2016-12-12,38,4.403,478.667,0.12,7.593,7.48,,,,,
2016-12-12,39,4.4,479.367,0.09,7.588,7.395,,,,,
2016-12-12,40,4.398,480.067,0.06,7.583,7.31,,,,,
2017-01-11,0.5,1.157,425,10.45,8.21,12.69,,,,,
2017-01-11,1,1.166,426.5,10.23,8.18,13.6,,,,,
2017-01-11,2,1.17,427.7,10.13,8.15,13.28,,,,,
2017-01-11,3,1.171,428.4,10.06,8.13,12.72,,,,,
2017-01-11,4,1.176,429.2,9.94,8.13,14.4,,,,,
2017-01-11,5,1.269,427.7,9.89,8.14,10.99,,,,,
2017-01-11,6,1.425,426.4,9.7,8.12,10.25,,,,,
2017-01-11,7,1.586,424.2,9.5,8.1,10.1,,,,,
2017-01-11,8,1.673,423.4,9.23,8.07,10.71,,,,,
2017-01-11,9,1.713,424.7,9.05,8.05,11,,,,,
2017-01-11,10,1.789,424.2,8.99,8.04,8.95,,,,,
2017-01-11,11,1.804,426.3,8.9,8.02,9.66,,,,,
2017-01-11,12,1.877,425.7,8.84,8.01,8.99,,,,,
2017-01-11,13,1.95,424.9,8.75,8,8.9,,,,,
2017-01-11,14,1.948,426.9,8.55,7.99,9.78,,,,,
2017-01-11,15,1.996,426.8,8.44,7.99,8.92,,,,,
2017-01-11,16,2.005,428.1,8.36,8,9.29,,,,,
2017-01-11,17,2.012,428.8,8.3,8.04,9.64,,,,,
2017-01-11,18,2.001,430.4,8.12,8.08,10.01,,,,,
2017-01-11,19,2.1,429,7.95,8.07,9.4,,,,,
2017-01-11,20,2.196,427.5,7.92,8.06,9.19,,,,,
2017-01-11,21,2.281,427.3,7.89,8.05,8.76,,,,,
2017-01-11,22,2.323,427.7,7.86,8.05,8.46,,,,,
2017-01-11,23,2.466,428.9,7.68,8.03,8.23,,,,,
2017-01-11,24,2.513,431.5,7.09,8.01,9.64,,,,,
2017-01-11,25,2.782,431.2,6.46,7.99,7.67,,,,,
2017-01-11,26,2.899,432,5.69,7.98,8.25,,,,,
2017-01-11,27,3.087,433.3,4.2,7.95,7.84,,,,,
2017-01-11,28,3.168,437,2.81,7.92,7.21,,,,,
2017-01-11,29,3.308,438.6,1.69,7.89,7.43,,,,,
2017-01-11,30,3.377,439.2,0.85,7.88,6.81,,,,,
2017-01-11,31,3.418,441.9,0.73,7.88,7.42,,,,,
2017-01-11,32,3.437,462.7,0.52,7.57,2.37,,,,,
2017-01-11,33,3.471,471.433,0.37,7.467,1.093,,,,,
2017-01-11,34,3.501,483.183,0.205,7.312,0,,,,,
2017-01-11,35,3.531,494.933,0.04,7.157,0,,,,,
2017-01-11,36,3.561,506.683,0,7.002,0,,,,,
2017-01-11,37,3.591,518.433,0,6.847,0,,,,,
2017-01-11,38,3.621,530.183,0,6.692,0,,,,,
2017-01-11,39,3.651,541.933,0,6.537,0,,,,,
2017-01-11,40,3.681,553.683,0,6.382,0,,,,,
2017-01-31,0.5,1.643,434.2,9.78,8.32,10.14,,,,,
2017-01-31,1,1.656,433.3,9.12,8.22,10.69,,,,,
2017-01-31,2,1.659,431.8,9.06,8.195,10.03,,,,,
2017-01-31,3,1.659,431.6,9.01,8.17,10.46,,,,,
2017-01-31,4,1.66,431,8.98,8.16,10.2,,,,,
2017-01-31,5,1.65,432.1,8.88,8.16,10.33,,,,,
2017-01-31,6,1.576,439.7,8.79,8.13,9.45,,,,,
2017-01-31,7,1.628,439.6,8.71,8.12,8.75,,,,,
2017-01-31,8,1.734,437.7,8.42,8.085,8.38,,,,,
2017-01-31,9,1.835,436.5,8.07,8.07,7.66,,,,,
2017-01-31,10,1.877,435.8,7.97,8.06,7.94,,,,,
2017-01-31,11,1.949,434.8,7.84,8.045,7.45,,,,,
2017-01-31,12,2,435.1,7.43,8.035,7.77,,,,,
2017-01-31,13,2.061,434.8,7.12,8.025,7.06,,,,,
2017-01-31,14,2.056,435.5,6.98,8.015,7.41,,,,,
2017-01-31,15,2.007,438.6,6.79,8.01,8.11,,,,,
2017-01-31,16,2.003,439,6.63,8.01,7.44,,,,,
2017-01-31,17,2.076,437.5,6.57,8.03,7.2,,,,,
2017-01-31,18,2.155,436.1,6.5,8.04,7.38,,,,,
2017-01-31,19,2.236,435.2,6.32,8.035,6.95,,,,,
2017-01-31,20,2.299,435.2,6.18,8.025,7.25,,,,,
2017-01-31,21,2.332,436.1,5.94,8.015,7.45,,,,,
2017-01-31,22,2.418,437.1,5.28,8.01,6.95,,,,,
2017-01-31,23,2.405,439.4,4.57,7.99,7.25,,,,,
2017-01-31,24,2.527,438.8,4.04,7.975,6.7,,,,,
2017-01-31,25,2.745,436.6,3.57,7.955,6.78,,,,,
2017-01-31,26,2.957,436.9,2.54,7.945,6.78,,,,,
2017-01-31,27,3.061,440.5,1.2,7.925,6.6,,,,,
2017-01-31,28,3.172,440.7,0.87,7.905,7.1,,,,,
2017-01-31,29,3.274,443.2,0.62,7.88,7.09,,,,,
2017-01-31,30,3.436,446.7,0.37,7.87,6.9,,,,,
2017-01-31,31,3.606,450,0.26,7.865,6.6,,,,,
2017-01-31,32,3.827,452.9,0.24,7.695,7.09,,,,,
2017-01-31,33,4.004,458.8,0.2,7.69,7.06,,,,,
2017-01-31,34,4.099,461.8,0.18,7.695,7.31,,,,,
2017-01-31,35,4.161,463.9,0.16,7.69,7.07,,,,,
2017-01-31,36,4.154,464.9,0.15,7.615,7.34,,,,,
2017-01-31,37,4.122,465.8,0.13,7.615,7.02,,,,,
2017-01-31,38,4.064,466.4,0.12,7.615,7.17,,,,,
2017-01-31,39,4.011,466.2,0.11,7.615,7.16,,,,,
2017-01-31,40,4.016,466.5,0.11,7.615,7.07,,,,,
2017-02-18,0.5,1.809,413,10.84,8.43,13.83,,,,,
2017-02-18,1,1.83,421.4,8.99,8.26,14.53,,,,,
2017-02-18,2,1.825,425.2,8.86,8.24,13.41,,,,,
2017-02-18,3,1.827,426.9,8.74,8.21,12.92,,,,,
2017-02-18,4,1.826,427.9,8.66,8.19,11.85,,,,,
2017-02-18,5,1.829,428.5,8.59,8.18,11.54,,,,,
2017-02-18,6,1.853,429,8.38,8.14,9.66,,,,,
2017-02-18,7,1.872,429.4,8.24,8.14,8.39,,,,,
2017-02-18,8,1.922,431.4,7.61,8.1,7.62,,,,,
2017-02-18,9,1.996,430.8,7.34,8.09,7.28,,,,,
2017-02-18,10,2.071,430.3,7,8.08,6.77,,,,,
2017-02-18,11,2.105,430.8,6.61,8.07,6.77,,,,,
2017-02-18,12,2.131,430.8,6.46,8.06,6.87,,,,,
2017-02-18,13,2.122,432.6,6.23,8.05,7.07,,,,,
2017-02-18,14,2.117,434.1,6.07,8.04,6.83,,,,,
2017-02-18,15,2.141,434.5,5.83,8.03,6.79,,,,,
2017-02-18,16,2.167,434.5,5.71,8.02,6.61,,,,,
2017-02-18,17,2.206,434.5,5.52,8.02,6.95,,,,,
