day,temp_01,temp_10,temp_20,temp_30,temp_40
2019-02-11,,,,,
2019-02-12,,,,,
2019-02-13,,,,,
2019-02-14,,,,,
2019-02-15,,,,,
2019-02-16,,,,,
2019-02-17,,,,,
2019-02-18,,,,,
2019-02-19,,,,,
2019-02-20,,,,,
2019-02-21,,,,,
2019-02-22,,,,,
2019-02-23,,,,,
2019-02-24,,,,,
2019-02-25,,,,,
2019-02-26,,,,,
2019-02-27,,,,,
2019-02-28,,,,,
2019-03-01,,,,,
2019-03-02,,,,,
2019-03-03,,,,,
2019-03-04,,,,,
2019-03-05,,,,,
2019-03-06,,,,,
2019-03-07,,,,,
2019-03-08,,,,,
2019-03-09,,,,,
2019-03-10,,,,,
2019-03-11,,,,,
2019-03-12,,,,,
2019-03-13,,,,,
2019-03-14,,,,,
2019-03-15,,,,,
2019-03-16,,,,,
2019-03-17,2.75,2.69,3.66,3.98,
2019-03-18,2.88,2.85,3.61,3.99,
2019-03-19,2.99,2.98,3.46,3.98,
2019-03-20,3.12,3.12,3.42,3.99,
2019-03-21,3.33,3.28,3.38,3.99,
2019-03-22,3.66,3.59,3.45,3.99,
2019-03-23,3.77,3.84,3.61,3.99,
2019-03-24,4.07,4.01,3.71,3.99,
2019-03-25,4.19,4.12,3.76,3.99,
2019-03-26,4.19,4.18,3.82,3.99,
2019-03-27,4.08,4.03,3.93,3.99,
2019-03-28,4.28,4.11,3.9,3.99,
2019-03-29,4.41,4.28,4.1,3.99,
2019-03-30,4.82,4.54,4.2,3.99,
2019-03-31,4.98,4.72,4.32,3.99,
2019-04-01,5.35,4.84,4.4,3.99,
2019-04-02,5.26,4.97,4.47,3.99,
2019-04-03,5.23,5.16,4.65,3.99,
2019-04-04,5.31,5.25,4.91,3.99,
2019-04-05,5.51,5.42,5.02,3.99,
2019-04-06,5.79,5.63,5.12,3.99,
2019-04-07,6.58,5.68,5.12,3.99,
2019-04-08,7.31,5.68,5.11,4,
2019-04-09,7.37,5.7,5.08,4,
2019-04-10,7.08,5.68,5.11,4,
2019-04-11,6.85,5.68,5.09,4.01,
2019-04-12,6.61,5.82,5.12,4.03,
2019-04-13,6.54,6.11,5.12,4.04,
2019-04-14,6.75,6.22,5.14,4.07,
2019-04-15,6.95,6.36,5.13,4.08,
2019-04-16,6.99,6.55,5.12,4.08,
2019-04-17,7.37,6.52,5.13,4.09,
2019-04-18,8.59,6.49,5.14,4.11,
2019-04-19,9.85,6.45,5.15,4.14,
2019-04-20,11.03,6.43,5.12,4.19,
2019-04-21,11.06,6.43,5.1,4.18,
2019-04-22,10.65,6.4,5.14,4.21,
2019-04-23,10.45,6.39,5.13,4.23,
2019-04-24,10.1,6.42,5.16,4.3,
2019-04-25,10.49,6.44,5.14,4.33,
2019-04-26,11.78,6.44,5.17,4.33,
2019-04-27,13.36,6.46,5.17,4.35,
2019-04-28,14.33,6.42,5.16,4.35,
2019-04-29,14.45,6.41,5.18,4.36,
2019-04-30,14.93,6.43,5.17,4.38,
2019-05-01,15.27,6.42,5.18,4.37,
2019-05-02,14.13,6.44,5.17,4.39,
2019-05-03,12.99,6.41,5.17,4.39,
2019-05-04,12.81,6.41,5.16,4.39,
2019-05-05,12.47,6.4,5.16,4.39,
2019-05-06,12.62,6.38,5.15,4.39,
2019-05-07,12.79,6.39,5.16,4.39,
2019-05-08,12.91,6.36,5.18,4.4,
2019-05-09,12.95,6.38,5.16,4.41,
2019-05-10,13.3,6.39,5.17,4.42,
2019-05-11,13.76,6.37,5.18,4.43,
2019-05-12,14.64,6.38,5.17,4.44,
2019-05-13,14.47,6.38,5.18,4.44,
2019-05-14,13.46,6.39,5.18,4.45,
2019-05-15,13.07,6.4,5.17,4.45,
2019-05-16,13.1,6.39,5.19,4.46,
2019-05-17,13.41,6.39,5.21,4.47,
2019-05-18,14.02,6.4,5.21,4.48,
2019-05-19,15.38,6.42,5.23,4.49,
2019-05-20,16.67,6.4,5.2,4.5,
2019-05-21,17.95,6.41,5.21,4.52,
2019-05-22,18.78,6.41,5.22,4.52,
2019-05-23,20.24,6.43,5.21,4.52,
2019-05-24,20.12,6.42,5.22,4.53,
2019-05-25,20.09,6.41,5.22,4.53,
2019-05-26,19.11,6.42,5.22,4.52,
2019-05-27,18.72,6.41,5.22,4.52,
2019-05-28,18.65,6.41,5.22,4.53,
2019-05-29,18.47,6.4,5.23,4.53,
2019-05-30,17.82,6.42,5.21,4.55,
2019-05-31,18.58,6.41,5.22,4.54,
2019-06-01,19.07,6.4,5.22,4.55,
2019-06-02,20.28,6.42,5.24,4.55,
2019-06-03,20.25,6.4,5.23,4.56,
2019-06-04,20.79,6.41,5.22,4.56,
2019-06-05,21.47,6.42,5.22,4.56,
2019-06-06,22.87,6.43,5.24,4.56,
2019-06-07,23.48,6.43,5.24,4.56,
2019-06-08,24.33,6.43,5.25,4.57,
2019-06-09,24.77,6.44,5.25,4.58,
2019-06-10,24.55,6.44,5.25,4.59,
2019-06-11,24.73,6.43,5.24,4.59,
2019-06-12,25.78,6.44,5.24,4.59,
2019-06-13,26.22,6.43,5.24,4.59,
2019-06-14,25.97,6.45,5.24,4.59,
2019-06-15,25.96,6.45,5.24,4.6,
2019-06-16,24.92,6.51,5.25,4.61,
2019-06-17,24.2,6.51,5.25,4.62,
2019-06-18,23.96,6.51,5.26,4.63,
2019-06-19,24.32,6.52,5.25,4.63,
2019-06-20,25,6.52,5.24,4.63,
2019-06-21,25.22,6.51,5.25,4.63,
2019-06-22,25.2,6.53,5.24,4.64,
2019-06-23,24.67,6.52,5.24,4.65,
2019-06-24,24.81,6.49,5.23,4.64,
2019-06-25,24.93,6.5,5.24,4.64,
2019-06-26,25.73,6.52,5.24,4.65,
2019-06-27,25.09,6.52,5.26,4.65,
2019-06-28,23.37,6.51,5.25,4.65,
2019-06-29,22.94,6.51,5.26,4.65,
2019-06-30,23.43,6.53,5.25,4.65,
2019-07-01,23.63,6.53,5.25,4.65,
2019-07-02,22.83,6.53,5.25,4.66,
2019-07-03,21.34,6.52,5.25,4.66,
2019-07-04,20.44,6.54,5.25,4.66,
2019-07-05,19.67,6.56,5.25,4.67,
2019-07-06,19.3,6.55,5.25,4.66,
2019-07-07,19.16,6.55,5.24,4.67,
2019-07-08,18.92,6.55,5.25,4.67,
2019-07-09,18.72,6.55,5.26,4.67,
2019-07-10,18.45,6.55,5.26,4.67,
2019-07-11,18.49,6.56,5.25,4.68,
2019-07-12,18.74,6.58,5.26,4.67,
2019-07-13,19.36,6.57,5.26,4.68,
2019-07-14,20.28,6.57,5.26,4.69,
2019-07-15,20.52,6.59,5.26,4.7,
2019-07-16,20.47,6.58,5.26,4.69,
2019-07-17,19.89,6.58,5.26,4.69,
2019-07-18,20.11,6.59,5.27,4.7,
2019-07-19,20.34,6.59,5.26,4.7,
2019-07-20,21.06,6.6,5.26,4.7,
2019-07-21,22.06,6.6,5.26,4.72,
2019-07-22,22.37,6.6,5.25,4.72,
2019-07-23,22,6.6,5.27,4.72,
2019-07-24,22.08,6.61,5.27,4.72,
2019-07-25,23.31,6.62,5.26,4.72,
2019-07-26,23.39,6.62,5.26,4.73,
2019-07-27,23.04,6.63,5.26,4.73,
2019-07-28,23.1,6.62,5.26,4.73,
2019-07-29,23.76,6.62,5.27,4.74,
2019-07-30,24.38,6.61,5.27,4.74,
2019-07-31,23.59,6.62,5.27,4.75,
2019-08-01,22.73,6.62,5.26,4.74,
2019-08-02,22.06,6.61,5.27,4.75,
2019-08-03,21.9,6.61,5.26,4.75,
2019-08-04,21.86,6.6,5.27,4.75,
2019-08-05,21.75,6.61,5.26,4.75,
2019-08-06,21.81,6.61,5.26,4.75,
2019-08-07,21.83,6.6,5.26,4.75,
2019-08-08,22.1,6.62,5.28,4.75,
2019-08-09,21.79,6.62,5.28,4.76,
2019-08-10,21.38,6.61,5.27,4.77,
2019-08-11,21.6,6.63,5.27,4.77,
2019-08-12,22.02,6.63,5.27,4.77,
2019-08-13,22.18,6.63,5.27,4.78,
2019-08-14,21.68,6.64,5.27,4.78,
2019-08-15,21.45,6.64,5.27,4.78,
2019-08-16,21.49,6.65,5.27,4.78,
2019-08-17,21.72,6.65,5.27,4.79,
2019-08-18,22.18,6.66,5.27,4.79,
2019-08-19,22.67,6.67,5.26,4.79,
2019-08-20,22.72,6.65,5.26,4.79,
2019-08-21,22.12,6.66,5.27,4.79,
2019-08-22,21.89,6.65,5.27,4.8,
2019-08-23,21.88,6.67,5.27,4.79,
2019-08-24,21.96,6.66,5.26,4.8,
2019-08-25,22.32,6.66,5.28,4.8,
2019-08-26,22.74,6.67,5.27,4.8,
2019-08-27,22.88,6.67,5.27,4.8,
2019-08-28,22.95,6.69,5.28,4.81,
2019-08-29,23.06,6.69,5.27,4.81,
2019-08-30,23.32,6.69,5.26,4.81,
2019-08-31,23.22,6.69,5.27,4.8,
2019-09-01,23.17,6.68,5.27,4.81,
2019-09-02,22.75,6.69,5.27,4.81,
2019-09-03,22.17,6.69,5.27,4.81,
2019-09-04,21.84,6.69,5.27,4.82,
2019-09-05,21.57,6.71,5.26,4.81,
2019-09-06,21.23,6.71,5.26,4.82,
2019-09-07,20.81,6.71,5.26,4.82,
2019-09-08,20.3,6.72,5.26,4.82,
2019-09-09,20.21,6.72,5.26,4.82,
2019-09-10,19.54,6.72,5.25,4.82,
2019-09-11,19.09,6.71,5.25,4.82,
2019-09-12,19.02,6.73,5.25,4.82,
2019-09-13,18.8,6.74,5.25,4.82,
2019-09-14,18.27,6.73,5.27,4.82,
2019-09-15,17.65,6.76,5.26,4.82,
2019-09-16,16.91,6.74,5.25,4.82,
2019-09-17,16.16,6.75,5.27,4.82,
2019-09-18,15.51,6.77,5.26,4.82,
2019-09-19,15.14,6.77,5.26,4.82,
2019-09-20,14.83,6.77,5.28,4.83,
2019-09-21,14.65,6.78,5.27,4.82,
2019-09-22,14.73,6.8,5.26,4.82,
2019-09-23,14.5,6.8,5.27,4.83,
2019-09-24,14.23,6.81,5.27,4.83,
2019-09-25,13.89,6.82,5.27,4.83,
2019-09-26,13.95,6.82,5.27,4.82,
2019-09-27,13.94,6.84,5.26,4.83,
2019-09-28,14.02,6.85,5.28,4.83,
2019-09-29,13.94,6.84,5.28,4.83,
2019-09-30,13.85,6.83,5.28,4.84,
2019-10-01,13.61,6.87,5.27,4.84,
2019-10-02,13.49,6.9,5.28,4.84,
2019-10-03,13.36,6.89,5.27,4.84,
2019-10-04,13.13,6.91,5.27,4.85,
2019-10-05,12.8,6.93,5.27,4.84,
2019-10-06,12.32,6.95,5.27,4.85,
2019-10-07,11.94,6.96,5.26,4.85,
2019-10-08,11.58,6.95,5.27,4.84,
2019-10-09,11.51,6.96,5.27,4.84,
2019-10-10,11.5,6.99,5.26,4.84,
2019-10-11,11.48,7.02,5.28,4.85,
2019-10-12,11.49,7.07,5.27,4.84,
2019-10-13,11.61,7.11,5.27,4.85,
2019-10-14,11.86,7.13,5.28,4.85,
2019-10-15,11.97,7.14,5.28,4.85,
2019-10-16,12.18,7.15,5.28,4.86,
2019-10-17,12.34,7.23,5.28,4.86,
2019-10-18,12.25,7.26,5.28,4.86,
2019-10-19,12.16,7.28,5.27,4.87,
2019-10-20,12.37,7.31,5.28,4.86,
2019-10-21,12.36,7.35,5.29,4.86,
2019-10-22,12.62,7.37,5.29,4.87,
2019-10-23,12.6,7.41,5.29,4.87,
2019-10-24,12.15,7.42,5.29,4.87,
2019-10-25,12.06,7.5,5.29,4.88,
2019-10-26,12.03,7.47,5.28,4.88,
2019-10-27,11.83,7.51,5.29,4.88,
2019-10-28,11.43,7.58,5.27,4.88,
2019-10-29,11.08,7.63,5.28,4.87,
2019-10-30,10.69,7.65,5.28,4.88,
2019-10-31,10.32,7.68,5.28,4.88,
2019-11-01,10.02,7.74,5.28,4.87,
2019-11-02,9.55,7.96,5.28,4.87,
2019-11-03,9.42,8.21,5.28,4.87,
2019-11-04,9.5,8.49,5.28,4.87,
2019-11-05,9.56,8.6,5.28,4.88,
2019-11-06,9.45,8.75,5.28,4.88,
2019-11-07,9.31,8.8,5.28,4.88,
2019-11-08,9.14,8.78,5.28,4.88,
2019-11-09,9.03,8.85,5.28,4.88,
2019-11-10,8.98,8.81,5.28,4.88,
2019-11-11,8.9,8.73,5.28,4.87,
2019-11-12,8.64,8.58,5.28,4.87,
2019-11-13,8.56,8.49,5.28,4.87,
2019-11-14,8.57,8.51,5.28,4.88,
2019-11-15,8.48,8.45,5.29,4.88,
2019-11-16,8.39,8.36,5.28,4.87,
2019-11-17,8.32,8.28,5.28,4.87,
2019-11-18,8.27,8.24,5.28,4.87,
2019-11-19,8.23,8.19,5.28,4.88,
2019-11-20,8.1,8.08,5.28,4.88,
2019-11-21,7.85,7.83,5.28,4.88,
2019-11-22,7.32,7.32,5.29,4.87,
2019-11-23,6.77,6.76,5.28,4.88,
2019-11-24,6.38,6.38,5.28,4.87,
2019-11-25,6.08,6.08,5.31,4.87,
2019-11-26,5.85,5.85,5.34,4.87,
2019-11-27,5.68,5.68,5.38,4.87,
2019-11-28,5.57,5.56,5.46,4.88,
2019-11-29,5.53,5.52,5.45,4.88,
2019-11-30,5.41,5.41,5.45,4.88,
2019-12-01,5.25,5.24,5.29,4.88,
2019-12-02,5.06,5.05,5.09,4.87,
2019-12-03,4.92,4.92,4.97,4.87,
2019-12-04,4.78,4.77,4.8,4.87,
2019-12-05,4.71,4.73,4.79,4.88,
2019-12-06,4.56,4.59,4.63,4.89,
2019-12-07,4.44,4.46,4.51,4.9,
2019-12-08,4.41,4.42,4.45,4.85,
2019-12-09,4.43,4.44,4.48,4.67,
2019-12-10,4.37,4.39,4.44,4.61,
2019-12-11,4.21,4.25,4.3,4.57,
2019-12-12,4.04,4.1,4.18,4.49,
2019-12-13,3.91,3.94,3.99,4.32,
2019-12-14,3.83,3.85,3.91,4.09,
2019-12-15,3.8,3.82,3.88,4.03,
2019-12-16,3.72,3.74,3.81,3.96,
2019-12-17,3.71,3.74,3.8,3.9,
2019-12-18,3.72,3.73,3.78,3.92,
2019-12-19,3.63,3.7,3.78,3.9,
2019-12-20,3.57,3.59,3.72,3.92,
2019-12-21,3.54,3.56,3.73,3.93,
2019-12-22,3.59,3.59,3.73,3.91,
2019-12-23,3.64,3.63,3.75,3.89,
2019-12-24,3.7,3.68,3.75,3.9,
2019-12-25,3.7,3.7,3.76,3.87,
2019-12-26,3.66,3.69,3.78,3.86,
2019-12-27,3.59,3.63,3.78,3.91,
2019-12-28,3.46,3.49,3.67,3.87,
2019-12-29,3.32,3.45,3.58,3.68,
2019-12-30,3.22,3.27,3.39,3.6,
2019-12-31,3.21,3.23,3.3,3.53,
2020-01-01,3.13,3.2,3.29,3.53,
2020-01-02,3.09,3.14,3.24,3.48,
2020-01-03,2.97,3.11,3.25,3.45,
2020-01-04,2.93,3.01,3.19,3.41,
2020-01-05,2.79,2.87,3.07,3.31,
2020-01-06,2.62,2.84,3.07,3.32,
2020-01-07,2.59,2.82,3.07,3.32,
2020-01-08,2.53,2.83,3.11,3.3,
2020-01-09,2.68,2.75,3.11,3.3,
2020-01-10,2.78,2.79,3.12,3.29,
2020-01-11,2.91,2.92,3.07,3.27,
2020-01-12,2.89,2.9,3.03,3.22,
2020-01-13,2.93,2.94,3,3.16,
2020-01-14,2.93,2.95,3,3.16,
2020-01-15,2.91,2.93,3,3.17,
2020-01-16,2.88,2.92,3,3.17,
2020-01-17,2.9,2.92,3.02,3.17,
2020-01-18,2.73,2.89,3.02,3.17,
2020-01-19,2.74,2.86,3.03,3.18,
2020-01-20,2.73,2.82,3.01,3.17,
2020-01-21,2.74,2.75,2.88,3.05,
2020-01-22,2.8,2.81,2.85,2.95,
2020-01-23,2.7,2.75,2.86,2.96,
2020-01-24,2.72,2.71,2.76,2.87,
2020-01-25,2.74,2.74,2.8,2.84,
2020-01-26,2.75,2.76,2.81,2.85,
2020-01-27,2.65,2.7,2.8,2.86,
2020-01-28,2.61,2.64,2.81,2.88,
2020-01-29,2.64,2.68,2.82,2.88,
2020-01-30,2.63,2.66,2.79,2.87,
2020-01-31,2.64,2.64,2.8,2.87,
2020-02-01,2.71,2.71,2.8,2.88,
2020-02-02,2.82,2.83,2.86,2.9,
2020-02-03,2.79,2.81,2.88,2.94,
2020-02-04,2.75,2.81,2.89,2.96,
2020-02-05,2.58,2.68,2.89,2.96,
2020-02-06,2.56,2.61,2.84,2.94,
2020-02-07,2.38,2.6,2.85,2.94,
2020-02-08,2.42,2.59,2.86,2.93,
2020-02-09,2.54,2.63,2.85,2.93,
2020-02-10,2.53,2.6,2.78,2.91,
2020-02-11,2.56,2.58,2.69,2.89,
2020-02-12,2.57,2.58,2.66,2.77,
2020-02-13,2.58,2.59,2.66,2.71,
2020-02-14,2.52,2.62,2.69,2.73,
2020-02-15,2.65,2.65,2.71,2.75,
2020-02-16,2.66,2.67,2.71,2.75,
2020-02-17,2.73,2.73,2.78,2.81,
2020-02-18,2.76,2.78,2.84,2.86,
2020-02-19,2.78,2.8,2.86,2.89,
2020-02-20,2.83,2.84,2.88,2.9,
2020-02-21,2.79,2.83,2.9,2.95,
2020-02-22,2.76,2.81,2.9,2.96,
2020-02-23,2.82,2.82,2.88,2.9,
2020-02-24,2.87,2.87,2.92,2.94,
2020-02-25,2.85,2.88,2.96,3.03,
2020-02-26,2.87,2.91,3,3.05,
2020-02-27,2.84,2.91,2.99,3.05,
2020-02-28,2.76,2.89,2.96,3.02,
2020-02-29,2.84,2.86,2.97,3.02,
2020-03-01,2.93,2.94,2.99,3.04,
2020-03-02,3,3.01,3.06,3.07,
2020-03-03,3.1,3.1,3.14,3.15,
2020-03-04,3.19,3.19,3.25,3.27,
2020-03-05,3.27,3.27,3.33,3.36,
2020-03-06,3.29,3.32,3.39,3.42,
2020-03-07,3.39,3.39,3.43,3.45,
2020-03-08,3.42,3.42,3.47,3.48,3.46
2020-03-09,3.46,3.48,3.53,3.53,3.47
2020-03-10,3.54,3.57,3.61,3.59,3.53
2020-03-11,3.71,3.71,3.74,3.74,3.63
2020-03-12,3.74,3.77,3.82,3.83,3.73
2020-03-13,3.79,3.79,3.83,3.85,3.75
2020-03-14,3.74,3.77,3.82,3.85,3.76
2020-03-15,3.56,3.74,3.82,3.84,3.74
2020-03-16,3.7,3.72,3.81,3.84,3.74
2020-03-17,3.81,3.81,3.84,3.84,3.74
2020-03-18,4,3.96,3.94,3.85,3.77
2020-03-19,4.17,4.12,4.02,3.88,3.78
2020-03-20,4.28,4.16,4.04,3.91,3.83
2020-03-21,4.28,4.26,4.16,4,3.84
2020-03-22,4.13,4.14,4.17,4.17,4.01
2020-03-23,4.14,4.11,4.14,4.14,4.05
2020-03-24,4.22,4.09,4.11,4.12,4.02
2020-03-25,4.31,4.1,4.11,4.11,4.02
2020-03-26,4.31,4.17,4.16,4.11,4.02
2020-03-27,4.42,4.35,4.26,4.12,4.03
2020-03-28,4.76,4.41,4.24,4.18,4.06
2020-03-29,4.82,4.58,4.4,4.22,4.09
2020-03-30,4.56,4.5,4.48,4.45,4.29
2020-03-31,4.63,4.56,4.55,4.53,4.4
2020-04-01,4.53,4.54,4.54,4.54,4.42
2020-04-02,4.47,4.49,4.53,4.54,4.44
2020-04-03,4.49,4.5,4.54,4.55,4.47
2020-04-04,4.58,4.56,4.55,4.55,4.43
2020-04-05,5.1,4.57,4.58,4.58,4.45
2020-04-06,5.19,4.68,4.59,4.56,4.44
2020-04-07,5.75,4.95,4.62,4.56,4.45
2020-04-08,6.67,4.91,4.63,4.58,4.48
2020-04-09,6.78,5.07,4.63,4.58,4.49
2020-04-10,6.79,5.21,4.66,4.59,4.49
2020-04-11,7.29,5.19,4.7,4.61,4.5
2020-04-12,7.71,5.13,4.7,4.62,4.51
2020-04-13,7.57,5.18,4.7,4.64,4.52
2020-04-14,7.04,5.46,4.7,4.64,4.53
2020-04-15,6.63,5.81,4.71,4.65,4.54
2020-04-16,6.42,6.2,4.71,4.66,4.54
2020-04-17,6.63,6.22,4.75,4.65,4.54
2020-04-18,6.8,6.16,4.78,4.66,4.55
2020-04-19,6.86,6.23,4.8,4.67,4.56
2020-04-20,7.38,6.23,4.81,4.68,4.58
2020-04-21,8.11,6.21,4.8,4.68,4.58
2020-04-22,9.15,6.17,4.83,4.69,4.59
2020-04-23,10.12,6.15,4.84,4.7,4.59
2020-04-24,10.76,6.14,4.83,4.69,4.6
2020-04-25,10.93,6.15,4.84,4.71,4.6
2020-04-26,10.82,6.16,4.84,4.71,4.6
2020-04-27,11.34,6.14,4.84,4.71,4.6
2020-04-28,11.82,6.15,4.86,4.71,4.61
2020-04-29,11.65,6.14,4.86,4.71,4.61
2020-04-30,11.77,6.14,4.87,4.71,4.62
2020-05-01,12,6.13,4.86,4.71,4.62
2020-05-02,12.93,6.12,4.86,4.7,4.62
2020-05-03,13.7,6.11,4.87,4.7,4.62
2020-05-04,14.2,6.11,4.86,4.71,4.62
2020-05-05,14.44,6.1,4.88,4.71,4.62
2020-05-06,13.55,6.08,4.89,4.72,4.62
2020-05-07,13.42,6.08,4.9,4.72,4.63
2020-05-08,13.89,6.07,4.9,4.73,4.63
2020-05-09,14.57,6.07,4.89,4.73,4.64
2020-05-10,14.8,6.07,4.9,4.73,4.64
2020-05-11,15.23,6.08,4.9,4.73,4.64
2020-05-12,13.6,6.07,4.91,4.73,4.64
2020-05-13,13.14,6.08,4.9,4.73,4.64
2020-05-14,12.98,6.07,4.91,4.73,4.64
2020-05-15,13.27,6.07,4.92,4.73,4.64
2020-05-16,12.96,6.06,4.92,4.74,4.64
2020-05-17,12.62,6.06,4.91,4.76,4.65
2020-05-18,12.71,6.05,4.93,4.76,4.66
2020-05-19,12.95,6.06,4.93,4.76,4.66
2020-05-20,13.24,6.05,4.93,4.76,4.66
2020-05-21,13.32,6.06,4.93,4.76,4.66
2020-05-22,13.36,6.07,4.93,4.76,4.66
2020-05-23,13.63,6.07,4.94,4.76,4.66
2020-05-24,14.38,6.06,4.97,4.76,4.66
2020-05-25,14.72,6.05,4.95,4.76,4.66
2020-05-26,15.96,6.05,4.95,4.77,4.68
2020-05-27,16.77,6.05,4.95,4.78,4.68
2020-05-28,17.39,6.06,4.95,4.77,4.68
2020-05-29,17.37,6.05,4.95,4.78,4.68
2020-05-30,16.4,6.05,4.95,4.78,4.68
2020-05-31,16.03,6.04,4.95,4.78,4.68
2020-06-01,16.05,6.05,4.96,4.78,4.68
2020-06-02,16.33,6.05,4.96,4.78,4.68
2020-06-03,16.55,6.05,4.95,4.78,4.69
2020-06-04,16.62,6.04,4.96,4.78,4.7
2020-06-05,17.11,6.06,4.98,4.79,4.7
2020-06-06,17.59,6.05,4.97,4.8,4.7
2020-06-07,18.07,6.06,4.97,4.81,4.7
2020-06-08,18.97,6.07,4.97,4.81,4.7
2020-06-09,19.4,6.06,4.97,4.81,4.71
2020-06-10,19.4,6.06,4.97,4.81,4.72
2020-06-11,19.85,6.07,4.98,4.81,4.72
2020-06-12,20.6,6.07,4.97,4.81,4.72
2020-06-13,21.59,6.06,4.97,4.81,4.72
2020-06-14,20.54,6.05,4.97,4.81,4.72
2020-06-15,20.31,6.06,4.99,4.82,4.72
2020-06-16,20.35,6.07,4.99,4.82,4.72
2020-06-17,21.34,6.06,4.99,4.83,4.72
2020-06-18,22.38,6.06,4.99,4.83,4.72
2020-06-19,23.16,6.07,5,4.83,4.73
2020-06-20,23.62,6.07,5.01,4.83,4.74
2020-06-21,24.3,6.07,5.01,4.83,4.74
2020-06-22,24.28,6.07,5.02,4.83,4.74
2020-06-23,22.97,6.06,5.01,4.83,4.74
2020-06-24,22.82,6.05,5.01,4.83,4.74
2020-06-25,23.1,6.05,5.01,4.83,4.74
2020-06-26,23.87,6.07,5.01,4.84,4.74
2020-06-27,24.43,6.06,5.02,4.84,4.74
2020-06-28,24.93,6.07,5.01,4.84,4.74
2020-06-29,24.86,6.07,5.02,4.84,4.74
2020-06-30,23.81,6.06,5.03,4.84,4.74
2020-07-01,23.16,6.06,5.02,4.84,4.74
2020-07-02,22.93,6.06,5.02,4.84,4.74
2020-07-03,22.97,6.06,5.03,4.84,4.74
2020-07-04,23.32,6.07,5.04,4.85,4.74
2020-07-05,23.5,6.06,5.04,4.85,4.74
2020-07-06,23.33,6.06,5.03,4.85,4.74
2020-07-07,22.41,6.07,5.02,4.85,4.75
2020-07-08,21.34,6.07,5.02,4.85,4.75
2020-07-09,21,6.07,5.03,4.85,4.76
2020-07-10,20.8,6.08,5.04,4.85,4.76
2020-07-11,20.48,6.09,5.05,4.85,4.76
2020-07-12,20.05,6.09,5.04,4.86,4.76
2020-07-13,19.85,6.11,5.03,4.86,4.76
2020-07-14,19.73,6.1,5.04,4.86,4.76
2020-07-15,19.99,6.1,5.03,4.86,4.76
2020-07-16,20.75,6.11,5.04,4.86,4.76
2020-07-17,21.37,6.13,5.05,4.86,4.76
2020-07-18,22.11,6.13,5.06,4.86,4.76
2020-07-19,22.73,6.14,5.06,4.87,4.76
2020-07-20,23.53,6.13,5.06,4.86,4.76
2020-07-21,23.2,6.15,5.05,4.87,4.76
2020-07-22,21.79,6.14,5.05,4.87,4.76
2020-07-23,20.94,6.14,5.05,4.87,4.76
2020-07-24,20.65,6.15,5.07,4.87,4.76
2020-07-25,20.96,6.16,5.07,4.87,4.77
2020-07-26,21.17,6.16,5.06,4.87,4.78
2020-07-27,21.97,6.18,5.06,4.87,4.78
2020-07-28,22.34,6.16,5.06,4.88,4.78
2020-07-29,22.4,6.2,5.06,4.88,4.78
2020-07-30,21.44,6.19,5.07,4.89,4.78
2020-07-31,20.24,6.2,5.09,4.89,4.78
2020-08-01,20.34,6.19,5.08,4.89,4.78
2020-08-02,20.73,6.23,5.07,4.89,4.78
2020-08-03,21.02,6.21,5.07,4.89,4.78
2020-08-04,20.84,6.22,5.08,4.89,4.78
2020-08-05,20.91,6.22,5.07,4.89,4.79
2020-08-06,21.22,6.23,5.07,4.89,4.8
2020-08-07,21.63,6.27,5.09,4.89,4.8
2020-08-08,22.3,6.26,5.09,4.89,4.8
2020-08-09,22.77,6.27,5.09,4.9,4.8
2020-08-10,23.43,6.28,5.08,4.9,4.8
2020-08-11,23.94,6.28,5.09,4.91,4.8
2020-08-12,23.42,6.28,5.08,4.91,4.8
2020-08-13,22.95,6.27,5.08,4.91,4.8
2020-08-14,22.88,6.26,5.08,4.91,4.8
2020-08-15,23.3,6.29,5.09,4.91,4.8
2020-08-16,23.37,6.28,5.09,4.91,4.8
2020-08-17,23.37,6.29,5.1,4.91,4.8
2020-08-18,22.96,6.31,5.11,4.92,4.8
2020-08-19,22.66,6.29,5.11,4.92,4.81
2020-08-20,22.78,6.31,5.1,4.92,4.8
2020-08-21,23.11,6.32,5.1,4.92,4.81
2020-08-22,23.48,6.34,5.1,4.92,4.81
2020-08-23,23.55,6.36,5.12,4.92,4.82
2020-08-24,23.17,6.34,5.11,4.93,4.82
2020-08-25,22.47,6.34,5.11,4.92,4.82
2020-08-26,21.6,6.34,5.12,4.92,4.82
2020-08-27,21.09,6.33,5.12,4.92,4.82
2020-08-28,20.92,6.35,5.11,4.92,4.82
2020-08-29,20.32,6.35,5.11,4.92,4.82
2020-08-30,19.91,6.34,5.12,4.92,4.82
2020-08-31,19.49,6.35,5.12,4.92,4.82
2020-09-01,19.19,6.36,5.12,4.91,4.82
2020-09-02,18.81,6.37,5.11,4.92,4.82
2020-09-03,18.66,6.37,5.11,4.92,4.82
2020-09-04,18.63,6.38,5.11,4.93,4.82
2020-09-05,18.73,6.38,5.11,4.93,4.82
2020-09-06,18.97,6.39,5.11,4.93,4.82
2020-09-07,18.57,6.41,5.12,4.93,4.82
2020-09-08,17.96,6.4,5.12,4.93,4.83
2020-09-09,17.8,6.42,5.11,4.93,4.83
